stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding
8THMCPo,2723,8TH ST & MCPHERSON AVE,W 8TH ST & MCPHERSON AVE,39.106079,-84.57119,1,,,,,0
8THENRo,2724,8TH ST & ENRIGHT AVE,W 8TH ST & TERRY ST,39.106211,-84.573058,1,,,,,0
8THACAo,2730,8TH ST & ACADEMY AVE,W 8TH ST & SETON AVE,39.106721,-84.579198,1,,,,,0
8THROSo,2519,8TH ST & ROSEMONT AVE,W 8TH ST & ROSEMONT AVE,39.107153,-84.58416,1,,,,,0
8THGREo,2258,8TH ST & GREENWICH AVE,W 8TH ST & HERMOSA AVE,39.108954,-84.597342,1,,,,,0
COVWESo,1959,COVEDALE AVE & WESTERN HILLS AVE,,39.121319,-84.606708,1,,,,,0
COVHEUo,1963,COVEDALE AVE & HEUWERTH AVE,,39.122444,-84.606582,1,,,,,0
COVSIDo,1967,COVEDALE AVE & SIDNEY RD,COVEDALE AVE & HEUWERTH AVE,39.123336,-84.606491,1,,,,,0
SIDANDo,1707,SIDNEY RD & ANDERSON FERRY  RD,SIDNEY AVE & ANDERSON FERRY RD,39.126479,-84.617426,1,,,,,0
SIDFAYo,1708,SIDNEY RD & FAYWOOD AVE,SIDNEY AVE & FAYWOOD AVE,39.126602,-84.618967,1,,,,,0
SYL2050o,1449,SYLVED LN 2050,SYLVED LN & FAYCREST DR,39.129167,-84.621799,1,,,,,0
SYLMUDo,1461,SYLVED LN & MUDDY CREEK RD,,39.134048,-84.621391,1,,,,,0
MUDALLo,1723,MUDDY CREEK RD & ALLVIEW CIR,,39.136193,-84.618945,1,,,,,0
7THSYCo,1146,7TH ST & SYCAMORE ST,,39.104383,-84.508443,1,,,,,0
GILCOUo,1155,GILBERT AVE & COURT ST,GILBERT AVE & E COURT ST,39.106893,-84.504185,1,,,,,0
GIL1720o,5544,GILBERT AVE 1720,,39.115541,-84.498614,1,,,,,0
GILDEEo,5552,GILBERT AVE & DEERFIELD PL,,39.119835,-84.494754,1,,,,,0
MCMVICTo,5829,MCMILLAN ST & VICTORY PKWY,E MCMILLAN ST & VICTORY PKWY,39.125496,-84.48473,1,,,,,0
MCMBELo,5827,MCMILLAN ST & BELL PL,E MCMILLAN ST & BELL PL,39.12523,-84.481367,1,,,,,0
WOOBURo,6117,WOODBURN AVE & BURDETTE AVE,WOODBURN AVE & BURDETTE CT,39.127667,-84.478135,1,,,,,0
WOOMADo,6120,WOODBURN AVE & MADISON RD,,39.129354,-84.476665,1,,,,,0
MADHACo,6123,MADISON RD & HACKBERRY ST,,39.129604,-84.475065,1,,,,,0
MAD1808o,6128,MADISON RD 1808,MADISON RD & JOHNSTONE PL,39.129846,-84.471855,1,,,,,0
MADKEYo,6412,MADISON RD & KEYS CRESCENT,,39.130052,-84.469053,1,,,,,0
MADBAKo,6415,MADISON RD & BAKER PL,,39.130463,-84.46673,1,,,,,0
MADELMo,6416,MADISON RD & ELMHURST AVE,,39.131365,-84.464558,1,,,,,0
MADCINo,6418,MADISON RD & CINNAMON ST,,39.132052,-84.462247,1,,,,,0
MADGRAo,6712,MADISON RD & GRANDIN RD,MADISON RD & LAVINIA AVE,39.132865,-84.459714,1,,,,,0
MADBEDo,6713,MADISON RD & BEDFORD AVE,,39.13357,-84.45878,1,,,,,0
MADEASo,6715,MADISON RD & EAST HILL AVE,,39.13539,-84.457566,1,,,,,0
MADVISo,6718,MADISON RD & VISTA AVE,,39.137398,-84.456049,1,,,,,0
MADERIo,6733,MADISON RD & ERIE AVE,,39.140718,-84.450526,1,,,,,0
MADSTETo,7036,MADISON RD & STETTINIUS AVE,,39.141967,-84.448425,1,,,,,0
MADBURo,7040,MADISON RD & BURCH AVE,,39.142779,-84.447094,1,,,,,0
MADZUMo,7045,MADISON RD & ZUMSTEIN AVE,,39.144439,-84.444338,1,,,,,0
MADMAPo,7054,MADISON RD & MAPLE PARK AVE,,39.146367,-84.440298,1,,,,,0
MADHYDo,7312,MADISON RD & HYDE PARK AVE,,39.14882,-84.436572,1,,,,,0
MADDRAo,7314,MADISON RD & DRAKE RD,,39.149641,-84.43537,1,,,,,0
MADDRAKo,7316,MADISON RD & DRAKEWOOD DR,,39.15114,-84.433139,1,,,,,0
MADGILo,7318,MADISON RD & GILMORE AVE,,39.152764,-84.430534,1,,,,,0
MADSTEo,7758,MADISON RD & STEELE PL,MADISON RD & CAMBERWELL RD,39.160133,-84.417242,1,,,,,0
MADOAKo,7765,MADISON RD & OAKLAWN DR,,39.161836,-84.412896,1,,,,,0
MADCHAo,7764,MADISON RD & CHARLEMAR DR,MADISON RD & COLLINWOOD PL,39.161755,-84.410736,1,,,,,0
MADREDo,7932,MADISON RD & RED BANK EXPY,,39.161227,-84.402933,1,,,,,0
MADANDo,8242,MADISON RD & ANDERSON PL,,39.160967,-84.399266,1,,,,,0
MADSTEWo,8241,MADISON RD & STEWART AVE,,39.160815,-84.397058,1,,,,,0
MADRAVo,8238,MADISON RD & RAVENNA ST,,39.160627,-84.394489,1,,,,,0
HAM4930o,3772,HAMILTON AVE 4930,,39.180715,-84.544295,1,,,,,0
NORHEMo,4265,NORTH BEND RD & HEMPWOOD AVE,W NORTH BEND RD,39.202269,-84.536684,1,,,,,0
DALSPRo,4304,DALY RD & SPRINGBROOK DR,,39.207686,-84.531765,1,,,,,0
DALBRUo,4323,DALY RD & BRUSHWOOD AVE,,39.213846,-84.531218,2,,,,,0
HAM8042o,3959,HAMILTON AVE 8042,,39.24044,-84.547389,2,,,,,0
LINCHEo,4437,LINN ST & CHESTNUT ST,,39.107297,-84.527856,1,,,,,0
LINDERo,4471,LINN ST & DERRICK TURNBOW AVE,,39.111154,-84.527443,1,,,,,0
LIBLINo,4480,LIBERTY ST & LINN ST,W LIBERTY ST & LINN ST,39.113703,-84.527782,1,,,,,0
LIBWESo,4030,LIBERTY ST & WESTERN AVE,W LIBERTY ST & DALTON AVE,39.114056,-84.532965,1,,,,,0
DALFINo,4043,DALTON AVE & FINDLAY ST,,39.116695,-84.535479,1,,,,,0
SPRHARo,4069,SPRING GROVE AVE & HARRISON AVE,,39.122887,-84.536036,1,,,,,0
SPRBUCo,4077,SPRING GROVE AVE & BUCK ST,,39.125697,-84.53583,1,,,,,0
SPRALFo,4109,SPRING GROVE AVE & ALFRED ST,,39.128811,-84.536289,1,,,,,0
SPRSTRo,4118,SPRING GROVE AVE & STRAIGHT ST,,39.130782,-84.536736,1,,,,,0
SPRMARo,4127,SPRING GROVE AVE & MARSHALL AVE,,39.132326,-84.537123,1,,,,,0
MARCOLe,4126,MARSHALL AVE & COLERAIN AVE,,39.132282,-84.535617,1,,,,,0
COLTOWo,4136,COLERAIN AVE & TOWNSHIP ST,,39.134602,-84.536321,1,,,,,0
COLRACo,4142,COLERAIN AVE & RACHEL ST,,39.135832,-84.536813,1,,,,,0
COLSTOo,4160,COLERAIN AVE & STOCK ST,,39.139463,-84.538044,1,,,,,0
COLETHo,4164,COLERAIN AVE & ETHAN AVE,,39.140337,-84.538337,1,,,,,0
COLBATo,4168,COLERAIN AVE & BATES AL,,39.141541,-84.538596,1,,,,,0
COLMONo,4172,COLERAIN AVE & MONMOUTH AVE,,39.143067,-84.538433,1,,,,,0
COLSASo,4176,COLERAIN AVE & SASSAFRAS ST,,39.144522,-84.538285,1,,,,,0
ARL1350o,3659,ARLINGTON ST 1350,,39.145546,-84.540809,1,,,,,0
SPR3480o,3660,SPRING GROVE AVE 3480,,39.147383,-84.541162,1,,,,,0
SPRRALo,3665,SPRING GROVE AVE & RALSTON AVE,,39.151853,-84.541986,1,,,,,0
SPRCOOo,3706,SPRING GROVE AVE & COOPER ST,,39.157413,-84.540125,1,,,,,0
SPR4200o,4225,SPRING GROVE AVE 4200,SPRING GROVE AVE & FERGUS ST,39.159631,-84.533295,1,,,,,0
SPRSPRo,4642,SPRING GROVE AVE & SPRING GROVE CEMETARY,SPRING GROVE AVE & CRAWFORD AVE,39.164431,-84.522345,1,,,,,0
SPR4650o,5037,SPRING GROVE AVE 4650,SPRING GROVE AVE & CLIFTON AVE,39.164644,-84.518282,1,,,,,0
KENKROo,5033,KENARD AVE & KROGER ENTRANCE,,39.163812,-84.513327,1,,,,,0
MITSPRo,5047,MITCHELL AVE & SPRING GROVE AVE,W MITCHELL AVE,39.16681,-84.513832,1,,,,,0
ESTCHIo,5063,ESTE AVE & CHICKERING AVE,,39.172924,-84.511105,1,,,,,0
WIN4590o,5089,WINNESTE AVE 4950,WINNESTE AVE & EAST EPWORTH AVE,39.181132,-84.511593,1,,,,,0
WINTOPo,5091,WINNESTE AVE & TOPRIDGE PL,WINNESTE AVE & EAST EPWORTH AVE,39.182006,-84.512236,1,,,,,0
WIN5254o,5102,WINNESTE AVE 5254,WINNESTE AVE & EAST EPWORTH AVE,39.184771,-84.513875,1,,,,,0
WIN5274i,5104,WINNESTE AVE 5274,WINNESTE AVE & VIEW PL,39.185538,-84.514472,1,,,,,0
WINNDUTo,5122,WINNESTE AVE & DUTCH COLONY DR,,39.189955,-84.514301,1,,,,,0
WINOAKo,4668,WINTON RD & OAKFIELD AVE,,39.200133,-84.52095,1,,,,,0
NORWINo,4675,NORTH BEND RD & WINTON RD,W NORTH BEND RD,39.201471,-84.521708,1,,,,,0
WINNORo,4671,WINTON RD & NORTH BEND RD,,39.201095,-84.520776,1,,,,,0
NORRIDo,4261,NORTH BEND RD & RIDGEFIELD DR,W NORTH BEND RD & RIDGEFIELD DR,39.202034,-84.530022,1,,,,,0
DALHEMo,4352,DALY RD & HEMPSTEAD DR,DALY RD & PROSPECT BLVD,39.222805,-84.530318,2,,,,,0
DALMADo,4720,DALY RD & MADELEINE CIR,,39.228507,-84.529717,2,,,,,0
COMSEWo,3932,COMPTON RD & SEWARD AVE,,39.231665,-84.54001,2,,,,,0
COMMARo,3935,COMPTON RD & MARTIN AVE,COMPTON RD & ELIZABETH ST,39.231941,-84.542209,2,,,,,0
COMJOSo,3941,COMPTON RD & JOSEPH ST,,39.232198,-84.54436,2,,,,,0
VIN9THo,1085,VINE ST & 9TH ST,,39.105302,-84.513918,1,,,,,0
VINCOUo,4802,VINE ST & COURT ST,VINE ST & E COURT ST,39.106114,-84.514148,1,,,,,0
VIN12THo,4844,VINE ST & 12TH ST,VINE ST & E 12TH ST,39.108475,-84.514703,1,,,,,0
VIN15THo,4862,VINE ST & 15TH ST,VINE ST & W 15TH ST,39.111695,-84.515524,1,,,,,0
VINELDo,4886,VINE ST & ELDER ST,VINE ST & E ELDER ST,39.115558,-84.516485,1,,,,,0
CLI2066o,4543,CLIFTON AVE 2066,W CLIFTON AVE,39.120757,-84.519954,1,,,,,0
CLIKLOo,4553,CLIFTON AVE & KLOTTER AVE,,39.121947,-84.520464,1,,,,,0
CLIATKo,4928,CLIFTON AVE & ATKINSON ST,,39.126191,-84.519544,1,,,,,0
CLISTRo,4601,CLIFTON AVE & STRAIGHT ST,,39.12941,-84.520567,1,,,,,0
LUDMORo,4620,LUDLOW AVE & MORRISON PL,,39.145703,-84.528041,1,,,,,0
LUDCLIFo,4208,LUDLOW AVE & CLIFTON HILLS AVE,,39.148711,-84.532673,1,,,,,0
HAMHOBo,3724,HAMILTON AVE & HOBART AVE,,39.163819,-84.540076,1,,,,,0
HAMPULo,3730,HAMILTON AVE & PULLAN AVE,,39.165345,-84.540685,1,,,,,0
HAMBRUo,3735,HAMILTON AVE & BRUCE AVE,,39.167315,-84.541488,1,,,,,0
HAMGLEo,3743,HAMILTON AVE & GLEN PARKER AVE,,39.16979,-84.54346,1,,,,,0
HAMFREo,3747,HAMILTON AVE & FREDERICK AVE,US 127,39.170927,-84.544011,1,,,,,0
HAMSTAo,3754,HAMILTON AVE & STANFORD DR,,39.173587,-84.542835,1,,,,,0
HAMSPRo,3761,HAMILTON AVE & SPRINGLAWN AVE,,39.175829,-84.543901,1,,,,,0
HAMASHo,3769,HAMILTON AVE & ASHTREE DR,,39.178568,-84.54487,1,,,,,0
HAMROCo,3770,HAMILTON AVE & ROCKFORD PL,,39.179537,-84.544785,1,,,,,0
HAMHILo,3805,HAMILTON AVE & HILLCREST RD,HAMILTON AVE & BELMONT AVE,39.190376,-84.546132,1,,,,,0
HAMLARo,3810,HAMILTON AVE & LARMON CT,,39.193321,-84.545681,1,,,,,0
HAMGROo,3817,HAMILTON AVE & GROESBECK RD,,39.195598,-84.545786,1,,,,,0
HAMLLAo,3819,HAMILTON AVE & LLANFAIR AVE,,39.196616,-84.545857,1,,,,,0
HAMCEDo,3827,HAMILTON AVE & CEDAR AVE,,39.19887,-84.546624,1,,,,,0
HAMMARo,3832,HAMILTON AVE & MARLOWE AVE,,39.200299,-84.547391,1,,,,,0
HAMAMBo,3834,HAMILTON AVE & AMBROSE AVE,,39.201318,-84.547571,1,,,,,0
NORCARo,3537,NORTH BEND RD & CARY AVE,,39.203211,-84.550028,1,,,,,0
NORSAVo,3540,NORTH BEND RD & SAVANNA AVE,,39.203396,-84.553507,1,,,,,0
NORWITo,3545,NORTH BEND RD & WITHERBY AVE,,39.203664,-84.558471,1,,,,,0
NORSIMo,3239,NORTH BEND RD & SIMPSON AVE,W NORTH BEND RD & SIMPSON AVE,39.203648,-84.561065,1,,,,,0
SIM5THo,3248,SIMPSON AVE & FIFTH AVE,SIMPSON AVE & MCKINLEY AVE,39.207083,-84.560872,1,,,,,0
SIMNORo,3251,SIMPSON AVE & NORTHERN AVE,SIMPSON AVE & MCKINLEY AVE,39.209734,-84.560526,2,,,,,0
SIMWALo,3255,SIMPSON AVE & WALTHAM AVE,,39.212546,-84.560384,2,,,,,0
SIMSHOo,3548,SIMPSON AVE & SHOLLENBERGER AVE,,39.217572,-84.559944,2,,,,,0
NORKIPLo,3237,NORTH BEND RD & KIPLING AVE,,39.202513,-84.562685,1,,,,,0
NORKIPo,3229,NORTH BEND RD & KIPLINGTON DR,W NORTH BEND RD & RUDYARD PL,39.196969,-84.566055,1,,,,,0
NORVANo,3228,NORTH BEND RD & VAN LEUNEN DR,W NORTH BEND RD & VAN LEUNEN DR,39.19472,-84.566565,1,,,,,0
HAMREIo,3855,HAMILTON AVE & REID AVE,,39.205196,-84.547701,1,,,,,0
HAMHOLo,3868,HAMILTON AVE & HOLLYWOOD AVE,,39.209219,-84.547937,1,,,,,0
HAMOAKo,3871,HAMILTON AVE & OAK KNOLL DR,,39.210674,-84.547951,2,,,,,0
HAMSUNo,3873,HAMILTON AVE & SUNDALE AVE,,39.21425,-84.548905,2,,,,,0
HAMGALo,3906,HAMILTON AVE & GALBRAITH RD,HAMILTON AVE & W GALBRAITH RD,39.21765,-84.549388,2,,,,,0
HAMMCMo,3948,HAMILTON AVE & MCMAKIN ST,,39.233605,-84.547999,2,,,,,0
HAMHASo,3951,HAMILTON AVE & HASTINGS AVE,,39.235922,-84.54781,2,,,,,0
HAMADAo,3956,HAMILTON AVE & ADAMS RD,HAMILTON AVE & DE ARMOND AVE,39.238164,-84.547596,2,,,,,0
CLIOHIo,4904,CLIFTON AVE & OHIO AVE,W CLIFTON AVE & VINE ST,39.119108,-84.518053,1,,,,,0
CLIPARo,4917,CLIFTON AVE & PARKER ST,,39.123708,-84.519763,1,,,,,0
LUDTELo,4611,LUDLOW AVE & TELFORD ST,,39.143741,-84.520499,1,,,,,0
LUDWHIo,4615,LUDLOW AVE & WHITFIELD AVE,,39.144158,-84.523372,1,,,,,0
LUDOLDo,4206,LUDLOW AVE & OLD LUDLOW AVE,,39.147204,-84.531188,1,,,,,0
LUDRUEo,4219,LUDLOW AVE & RUE DE LA PAIX,,39.152519,-84.535108,1,,,,,0
BLUCOLo,3711,BLUE ROCK ST & COLERAIN AVE,,39.161423,-84.546006,1,,,,,0
COLRAEo,3201,COLERAIN AVE & RAEBURN DR,,39.172562,-84.560766,1,,,,,0
COLHAWo,3213,COLERAIN AVE & HAWAIIAN TER,,39.183057,-84.567374,1,,,,,0
NORFOXo,2907,NORTH BEND RD & FOX RD,W NORTH BEND RD & FOX RD,39.189221,-84.577235,1,,,,,0
NORVOGo,2616,NORTH BEND RD & VOGEL RD,W NORTH BEND RD & VOGEL RD,39.189431,-84.580426,1,,,,,0
NORLEUo,2621,NORTH BEND RD & LEUMAS RD,,39.189676,-84.584504,2,,,,,0
NORCLOo,2413,NORTH BEND RD & CLOVER LEAF LN,,39.190318,-84.592288,2,,,,,0
NORPHIo,2415,NORTH BEND RD & PHILLORET DR,,39.190725,-84.594988,2,,,,,0
NORLEEo,2418,NORTH BEND RD & LEES CROSSING RD,NORTH BEND RD & PHILLORET DR,39.190918,-84.597606,2,,,,,0
CHETALo,2424,CHEVIOT RD & TALLAHASSEE DR,,39.194324,-84.598934,2,,,,,0
CHEPARo,2166,CHEVIOT RD & PARAMOUNT RIDGE LN,,39.201255,-84.600492,2,,,,,0
CHEWHIo,2168,CHEVIOT RD & WHITEOAK DR,CHEVIOT RD & WHITE OAK DR,39.20246,-84.600203,2,,,,,0
COLGALo,2667,COLERAIN RD & GALBRAITH RD,COLERAIN RD & W GALBRAITH RD,39.220865,-84.586269,2,,,,,0
COL8250o,2669,COLERAIN RD 8250,COLERAIN RD & RAMP,39.222589,-84.586875,2,,,,,0
COLMALLo,2488,COLERAIN RD & MALL DR,,39.244198,-84.595035,2,,,,,0
VINGREEo,4880,VINE ST & GREEN ST,,39.114371,-84.516192,1,,,,,0
LUDMIDo,4613,LUDLOW AVE & MIDDLETON AVE,,39.143999,-84.522227,1,,,,,0
LUDLAFo,4212,LUDLOW AVE & LAFAYETTE AVE,,39.150298,-84.53361,1,,,,,0
COLGORo,3713,COLERAIN AVE & GORDON AVE,US 27,39.162163,-84.54728,1,,,,,0
COLHIGo,3204,COLERAIN AVE & HIGHFOREST LN,,39.178065,-84.562726,1,,,,,0
COL5312o,3218,COLERAIN AVE 5312,COLERAIN AVE & WAYNE PARK DR,39.186954,-84.569192,1,,,,,0
COLBAHo,3221,COLERAIN AVE & BAHAMA TER,,39.189015,-84.569266,1,,,,,0
COLGOLo,2923,COLERAIN AVE & GOLDENROD DR,,39.195023,-84.574664,1,,,,,0
COLALLo,2926,COLERAIN AVE & ALLAIRE AVE,,39.19678,-84.576534,1,,,,,0
COLKIPo,2934,COLERAIN AVE & KIPLING AVE,,39.200817,-84.579502,1,,,,,0
COLBYRo,2641,COLERAIN AVE & BYRNSIDE DR,US 27 & BYRNESIDE DR,39.205801,-84.582773,2,,,,,0
COLJONo,2655,COLERAIN AVE & JONROSE AVE,COLERAIN RD & JONROSE AVE,39.213481,-84.584635,2,,,,,0
COLROUo,2483,COLERAIN AVE & ROUND TOP DR,,39.23962,-84.593303,2,,,,,0
CENBALo,4815,CENTRAL PKWY & BALDWIN ALY,,39.107127,-84.515204,1,,,,,0
CENELMo,4806,CENTRAL PKWY &  ELM ST,,39.106715,-84.517969,1,,,,,0
CENLIBo,4474,CENTRAL PKWY & LIBERTY ST,,39.113396,-84.520965,1,,,,,0
CENBAYo,4546,CENTRAL PKWY & BAYMILLER ST,,39.121286,-84.528621,1,,,,,0
CENSTRo,4114,CENTRAL PKWY & STRAIGHT ST,,39.130305,-84.53175,1,,,,,0
CENMARo,4122,CENTRAL PKWY & MARSHALL AVE,US 52 & MARSHALL AVE,39.132477,-84.531694,1,,,,,0
CENBATo,4165,CENTRAL PKWY & BATES AVE,,39.140458,-84.532324,1,,,,,0
CENCLIo,4203,CENTRAL PKWY & CLIFTON HILLS,CENTRAL PKWY & CLIFTON HILLS AVE,39.146709,-84.537097,1,,,,,0
CENLUDo,4216,CENTRAL PKWY & LUDLOW,CENTRAL PKWY & LUDLOW AVE,39.152125,-84.536695,1,,,,,0
SPRIMADo,4228,SPRING GROVE AVE & MAD ANTHONY S,SPRING GROVE AVE & MAD ANTHONY ST,39.159755,-84.535059,1,,,,,0
SPRCRAo,4638,SPRING GROVE AVE & CRAWFFORD AVE,SPRING GROVE AVE & CRAWFORD AVE,39.160947,-84.52873,1,,,,,0
WINCIRo,5050,WINTON RD & CIRCLE AVE,,39.169688,-84.51991,1,,,,,0
WINDERo,5056,WINTON RD & DERBY AVE,,39.171506,-84.519674,1,,,,,0
WINEPWo,5074,WINTON RD & EPWORTH AVE,WINTON RD & EAST EPWORTH AVE,39.173739,-84.519529,1,,,,,0
WINFROo,5076,WINTON RD & FROOME AVE,,39.175889,-84.519462,1,,,,,0
WINKINo,4653,WINTON RD & KINGS RUN DR,,39.181501,-84.520414,1,,,,,0
WIN5050o,4657,WINTON RD 5050,WINTON RD & HEEKIN AVE,39.18431,-84.522311,1,,,,,0
WINDUTo,4659,WINTON RD & DUTCH COLONY DR,,39.190359,-84.523837,1,,,,,0
WINWINo,4707,WINTON RD & WINSRAY CT,,39.205663,-84.521121,1,,,,,0
WINTIMo,5141,WINTON RD & TIMBER TRAIL,WINTON RD & TIMBER TRL,39.208948,-84.519126,1,,,,,0
WINGALo,5153,WINTON RD & GALBRAITH RD,WINTON RD & W GALBRAITH RD,39.216506,-84.518141,2,,,,,0
WINCLOo,5156,WINTON RD & CLOVERVIEW AVE,,39.221318,-84.517655,2,,,,,0
WINREYo,5159,WINTON RD & REYNARD AVE,,39.224859,-84.515906,2,,,,,0
